,m.ss.yi,m.ss.ch.nm,m.ta,m.th,m.res.1x2,m.res.bts,m.odds.f.1x2.f.v.med,m.odds.f.1x2.m.v.med,m.odds.f.1x2.u.v.med,m.odds.f.1x2.f.c,m.odds.f.1x2.m.c,m.odds.f.1x2.u.c,m.odds.f.bts.f.v.med,m.odds.f.bts.u.v.med,m.odds.f.bts.f.c,m.odds.f.bts.u.c,m.odds.s.1x2.h.t.med,m.odds.s.1x2.d.t.med,m.odds.s.1x2.a.t.med,m.odds.s.bts.y.t.med,m.odds.s.bts.n.t.med
19301,2015,Spain A,Real Madrid,Malaga,d,y,1.84,3.645,4.315,a,d,h,1.67,2.1,y,n,0.2193,0.2627,0.5192,0.557,0.44299999999999995
19302,2015,Spain A,Sevilla,Rayo Vallecano,d,y,2.15,3.2,3.6,a,h,d,1.515,2.425,y,n,0.2974,0.262,0.4408,0.613,0.387
19303,2015,Spain A,Gijon,Betis,d,y,2.075,3.3,3.75,h,d,a,1.84,1.885,y,n,0.4564,0.2909,0.2512,0.5068,0.4932
19304,2015,Spain A,Eibar,Celta Vigo,h,y,1.7,3.755,5.0,h,d,a,1.85,1.9,y,n,0.5569,0.2506,0.1914,0.5067,0.4933
19305,2015,Spain A,Dep. La Coruna,Espanyol,h,n,2.3,3.25,3.275,h,a,d,1.8,1.95,n,y,0.4131,0.2923,0.2951,0.4789,0.5211
19306,2015,Spain A,Barcelona,Las Palmas,a,y,1.2,7.0,14.0,a,d,h,1.8,1.95,y,n,0.0682,0.1364,0.7914,0.5263,0.4737
19307,2015,Spain A,Getafe,Levante,h,n,2.1,3.305,3.675,h,d,a,1.84,1.905,n,y,0.4556,0.2845,0.2598,0.4868,0.5132
19308,2015,Spain A,Barcelona,Gijon,a,y,1.15,8.5,17.0,a,d,h,1.8,1.95,n,y,0.0554,0.1125,0.8313,0.48,0.52
19309,2015,Spain A,Celta Vigo,Barcelona,h,y,1.07,12.5,31.0,h,d,a,1.62,2.25,n,y,0.8932,0.0769,0.0312,0.4231,0.5769
19310,2015,Spain A,Levante,Eibar,h,n,2.05,3.3,3.8,h,d,a,1.85,1.9,y,n,0.4654,0.2836,0.2482,0.5068,0.4932
19311,2015,Spain A,Atl. Madrid,Getafe,a,n,1.49,4.0,8.0,a,d,h,1.5,2.5,n,y,0.12,0.2381,0.6415,0.3766,0.6234
19312,2015,Spain A,Granada CF,Real Sociedad,h,n,1.67,3.8,5.25,h,d,a,1.87,1.87,n,y,0.568,0.25,0.18100000000000002,0.5,0.5
19313,2015,Spain A,Las Palmas,Sevilla,h,n,1.3,5.5,9.5,h,d,a,1.8,1.95,y,n,0.7274,0.1721,0.1021,0.52,0.48
19314,2015,Spain A,Betis,Dep. La Coruna,d,y,1.835,3.41,4.725,h,d,a,1.75,2.0,n,y,0.5214,0.2775,0.2029,0.4695,0.5305
19315,2015,Spain A,Ath Bilbao,Real Madrid,h,y,1.33,5.35,9.0,h,d,a,1.7,2.05,y,n,0.7131,0.1779,0.107,0.5418,0.4582
19316,2015,Spain A,Espanyol,Valencia,h,y,1.67,3.75,5.35,h,d,a,1.85,1.87,y,n,0.5698,0.2535,0.1785,0.5,0.5
19317,2015,Spain A,Malaga,Villarreal,h,n,2.1,3.2,3.75,h,d,a,1.7,2.05,n,y,0.4512,0.2961,0.2527,0.4533,0.5467
19318,2015,Spain A,Rayo Vallecano,Gijon,d,y,2.38,3.1,3.3,h,a,d,1.75,2.0,y,n,0.4023,0.2876,0.3098,0.5333,0.4667
19319,2015,Spain A,Real Sociedad,Espanyol,a,n,2.58,2.9,3.2,h,a,d,1.815,1.9,n,y,0.3682,0.3018,0.3293,0.4858,0.5142
19320,2015,Spain A,Valencia,Betis,h,n,2.63,2.8,3.2,h,a,d,1.85,1.85,y,n,0.3592,0.3003,0.3405,0.5,0.5
19321,2015,Spain A,Sevilla,Celta Vigo,d,y,2.3,3.05,3.4,a,h,d,1.66,2.1,y,n,0.3112,0.2777,0.4097,0.56,0.44
19322,2015,Spain A,Real Madrid,Granada CF,a,y,1.26,6.0,10.75,a,d,h,1.65,2.1,y,n,0.0883,0.1583,0.7576,0.56,0.44
19323,2015,Spain A,Barcelona,Levante,a,n,1.13,9.0,20.25,a,d,h,1.72,2.05,n,y,0.0471,0.1073,0.8456,0.4568,0.5432
19324,2015,Spain A,Villarreal,Ath Bilbao,d,n,1.85,3.42,4.6,h,d,a,1.72,2.05,n,y,0.5183,0.2756,0.2046,0.4636,0.5364
19325,2015,Spain A,Eibar,Atl. Madrid,h,y,1.4,4.5,9.0,h,d,a,1.59,2.25,n,y,0.6818,0.2098,0.1075,0.4103,0.5897
19326,2015,Spain A,Dep. La Coruna,Gijon,d,y,2.55,2.85,3.225,h,a,d,1.75,1.95,y,n,0.3773,0.2923,0.3327,0.527,0.473
19327,2015,Spain A,Las Palmas,Rayo Vallecano,h,n,1.8,3.77,4.5,h,d,a,1.73,2.05,y,n,0.5355,0.2511,0.2116,0.5405,0.4595
19328,2015,Spain A,Getafe,Malaga,h,n,1.6,3.7,6.25,h,d,a,1.65,2.15,n,y,0.5911,0.2563,0.1534,0.4297,0.5703
19329,2015,Spain A,Rayo Vallecano,Dep. La Coruna,d,y,1.88,3.6,4.1,h,d,a,1.7,2.05,y,n,0.5032,0.2636,0.2313,0.5448,0.4552
19330,2015,Spain A,Celta Vigo,Las Palmas,h,y,2.6,2.8,3.3,h,a,d,1.8,1.95,y,n,0.37,0.2877,0.3426,0.5203,0.4797
19331,2015,Spain A,Espanyol,Real Madrid,h,n,1.095,11.0,23.0,h,d,a,1.73,2.05,n,y,0.8763,0.0875,0.0412,0.4595,0.5405
19332,2015,Spain A,Levante,Sevilla,h,y,1.35,5.0,9.47,h,d,a,1.74,2.05,n,y,0.7066,0.1906,0.1012,0.4605,0.5395
19333,2015,Spain A,Gijon,Valencia,a,n,1.65,3.8,5.5,h,d,a,1.87,1.9,y,n,0.5766,0.2486,0.17300000000000001,0.5,0.5
19334,2015,Spain A,Atl. Madrid,Barcelona,h,y,1.52,4.19,7.0,h,d,a,1.8,2.0,n,y,0.6292,0.2315,0.1388,0.4737,0.5263
19335,2015,Spain A,Malaga,Eibar,a,y,2.45,3.0,3.2,h,a,d,1.76,2.0,n,y,0.3836,0.3004,0.3137,0.4733,0.5267
19336,2015,Spain A,Ath Bilbao,Getafe,a,n,2.1,3.3,3.6,a,d,h,1.83,1.9,n,y,0.2628,0.2867,0.4494,0.4932,0.5068
19337,2015,Spain A,Betis,Real Sociedad,h,y,1.65,3.8,5.75,h,d,a,1.8,1.91,n,y,0.5828,0.2502,0.1641,0.4824,0.5176
19338,2015,Spain A,Granada CF,Villarreal,h,n,1.52,4.05,6.75,h,d,a,1.7,2.1,n,y,0.6261,0.2335,0.1388,0.4474,0.5526
19339,2015,Spain A,Las Palmas,Levante,h,y,2.15,3.25,3.6,h,d,a,1.8,1.95,n,y,0.4427,0.2948,0.2632,0.48,0.52
19340,2015,Spain A,Eibar,Ath Bilbao,h,y,1.67,3.75,5.5,h,d,a,1.83,1.9,n,y,0.5698,0.2547,0.1748,0.4933,0.5067
19341,2015,Spain A,Sevilla,Atl. Madrid,d,n,1.53,3.95,7.4,h,d,a,1.6,2.25,n,y,0.6273,0.2431,0.1292,0.4133,0.5867
19342,2015,Spain A,Real Madrid,Betis,d,y,1.36,5.4,8.25,a,d,h,1.62,2.2,y,n,0.1158,0.1768,0.7056,0.5759,0.4241
19343,2015,Spain A,Valencia,Dep. La Coruna,d,y,2.2,3.3,3.5,h,d,a,1.845,1.9,n,y,0.4374,0.2909,0.271,0.494,0.506
19344,2015,Spain A,Villarreal,Espanyol,d,y,2.6,2.9,3.13,a,h,d,1.73,2.0,n,y,0.3277,0.3031,0.3673,0.4638,0.5362
19345,2015,Spain A,Getafe,Granada CF,h,y,2.5,3.0,3.1,h,a,d,1.8,1.94,n,y,0.3825,0.3022,0.3154,0.48,0.52
19346,2015,Spain A,Barcelona,Malaga,a,y,1.55,4.1,6.0,a,d,h,1.85,1.86,y,n,0.1585,0.23,0.6107,0.5,0.5
19347,2015,Spain A,Celta Vigo,Rayo Vallecano,h,n,2.145,3.3,3.5,h,a,d,1.795,1.95,y,n,0.4464,0.2694,0.2834,0.5203,0.4797
19348,2015,Spain A,Real Sociedad,Gijon,h,y,2.45,3.0,3.2,a,h,d,1.85,1.9,y,n,0.3122,0.2962,0.3922,0.5054,0.4946
19349,2015,Spain A,Granada CF,Eibar,h,y,1.785,3.485,5.0,h,d,a,1.69,2.1,n,y,0.5304,0.2764,0.1901,0.44299999999999995,0.557
19350,2015,Spain A,Ath Bilbao,Barcelona,h,n,1.15,8.0,18.5,h,d,a,1.73,2.05,n,y,0.8292,0.1185,0.0519,0.4605,0.5395
19351,2015,Spain A,Espanyol,Getafe,h,y,2.2,3.2,3.5,h,d,a,1.75,2.0,n,y,0.4315,0.2988,0.2697,0.4638,0.5362
19352,2015,Spain A,Atl. Madrid,Las Palmas,a,n,1.59,3.7,6.65,a,d,h,1.57,2.3,n,y,0.1443,0.2574,0.5968,0.4036,0.5964
19353,2015,Spain A,Gijon,Real Madrid,h,y,1.08,12.0,25.0,h,d,a,1.8,1.91,n,y,0.8805,0.0787,0.0379,0.4852,0.5148
19354,2015,Spain A,Rayo Vallecano,Valencia,d,y,1.56,4.2,5.83,h,d,a,1.72,2.0,y,n,0.6121,0.2249,0.1635,0.5405,0.4595
19355,2015,Spain A,Levante,Celta Vigo,h,y,1.525,4.015,6.91,h,d,a,1.67,2.08,n,y,0.6267,0.2342,0.1383,0.4459,0.5541
19356,2015,Spain A,Dep. La Coruna,Real Sociedad,d,y,1.91,3.4,4.3,h,d,a,1.8,1.91,n,y,0.4984,0.2784,0.2213,0.4852,0.5148
19357,2015,Spain A,Malaga,Sevilla,h,y,1.75,3.65,4.83,h,d,a,1.87,1.85,n,y,0.5446,0.2582,0.1952,0.5026,0.4974
19358,2015,Spain A,Betis,Villarreal,d,n,1.5,4.1,6.8,h,d,a,1.7,2.05,n,y,0.6299,0.231,0.139,0.4533,0.5467
19359,2015,Spain A,Atl. Madrid,Celta Vigo,a,n,2.0,3.25,4.13,a,d,h,1.6,2.25,n,y,0.2288,0.2974,0.4724,0.41100000000000003,0.589
19360,2015,Spain A,Espanyol,Eibar,h,y,2.0,3.3,3.9,h,d,a,1.73,2.03,n,y,0.4709,0.285,0.2441,0.4605,0.5395
19361,2015,Spain A,Malaga,Las Palmas,d,y,2.645,2.865,3.1,h,a,d,1.75,2.0,n,y,0.3589,0.3097,0.3323,0.4667,0.5333
19362,2015,Spain A,Valencia,Real Sociedad,h,n,2.2,3.31,3.4,h,a,d,1.75,1.95,y,n,0.4357,0.2797,0.2832,0.5263,0.4737
19363,2015,Spain A,Gijon,Villarreal,h,n,1.45,4.33,7.5,h,d,a,1.68,2.05,n,y,0.6552,0.2197,0.1263,0.4489,0.5511
19364,2015,Spain A,Granada CF,Barcelona,h,n,1.05,16.5,34.85,h,d,a,1.54,2.425,n,y,0.9151,0.0582,0.0276,0.386,0.614
19365,2015,Spain A,Betis,Getafe,h,n,1.95,3.4,4.15,h,d,a,1.8,1.91,n,y,0.4904,0.2799,0.2297,0.4851,0.5149
19366,2015,Spain A,Rayo Vallecano,Levante,h,y,2.38,3.1,3.24,h,a,d,1.82,1.91,y,n,0.4012,0.2921,0.3042,0.5119,0.4881
19367,2015,Spain A,Dep. La Coruna,Real Madrid,h,n,1.16,8.0,16.97,h,d,a,1.75,1.95,y,n,0.8255,0.1178,0.057,0.5342,0.4658
19368,2015,Spain A,Ath Bilbao,Sevilla,h,n,2.15,3.4,3.5,h,d,a,1.75,2.0,y,n,0.4449,0.2769,0.2762,0.5337,0.4663
19369,2015,Spain A,Getafe,Gijon,a,y,2.315,3.2,3.285,h,d,a,1.8,1.93,n,y,0.4123,0.298,0.2921,0.4852,0.5148
19370,2015,Spain A,Las Palmas,Ath Bilbao,d,y,1.4,4.75,7.75,h,d,a,1.8,1.95,n,y,0.6793,0.1987,0.1212,0.48,0.52
19371,2015,Spain A,Eibar,Betis,a,n,2.4,3.0,3.2,h,a,d,1.8,1.91,n,y,0.3922,0.2964,0.3131,0.4852,0.5148
19372,2015,Spain A,Villarreal,Dep. La Coruna,a,y,2.6,2.88,3.1,h,a,d,1.8,1.95,n,y,0.3614,0.3038,0.3305,0.48,0.52
19373,2015,Spain A,Sevilla,Granada CF,h,y,1.75,3.7,4.8,a,d,h,1.83,1.9,y,n,0.1977,0.2562,0.5458,0.5039,0.4961
19374,2015,Spain A,Real Sociedad,Rayo Vallecano,d,y,2.6,2.75,3.35,h,a,d,1.75,2.0,y,n,0.3659,0.2847,0.3463,0.5333,0.4667
19375,2015,Spain A,Real Madrid,Valencia,d,y,1.5,4.505,6.0,a,d,h,1.62,2.2,y,n,0.1586,0.2092,0.6317,0.5759,0.4241
19376,2015,Spain A,Levante,Atl. Madrid,h,n,1.2,6.2,17.24,h,d,a,1.36,2.94,n,y,0.7929999999999999,0.1536,0.055,0.3176,0.6824
19377,2015,Spain A,Barcelona,Espanyol,d,n,1.18,7.25,15.0,a,d,h,1.8,1.95,n,y,0.0631,0.1329,0.8029,0.48100000000000004,0.519
19378,2015,Spain A,Celta Vigo,Malaga,h,n,2.15,3.2,3.685,h,d,a,1.83,1.9,n,y,0.4454,0.2967,0.2565,0.4892,0.5108
19379,2015,Spain A,Valencia,Villarreal,h,n,1.85,3.5,4.5,h,d,a,1.8,1.91,y,n,0.5105,0.2756,0.2118,0.5148,0.4852
19380,2015,Spain A,Betis,Barcelona,h,n,1.06,15.995,31.0,h,d,a,1.63,2.175,n,y,0.9068,0.0604,0.0311,0.4291,0.5709
19381,2015,Spain A,Ath Bilbao,Celta Vigo,a,n,2.62,2.765,3.2,a,h,d,1.8,1.9,y,n,0.3403,0.2946,0.3623,0.5135,0.4865
19382,2015,Spain A,Gijon,Eibar,h,n,1.92,3.4,4.3,h,d,a,1.75,2.0,n,y,0.4967,0.282,0.2213,0.473,0.527
19383,2015,Spain A,Dep. La Coruna,Getafe,d,n,2.63,2.8,3.1,h,a,d,1.75,2.0,n,y,0.3592,0.3012,0.3396,0.473,0.527
19384,2015,Spain A,Granada CF,Las Palmas,h,y,2.0,3.3,3.9,h,d,a,1.71,2.05,n,y,0.4753,0.2843,0.242,0.4533,0.5467
19385,2015,Spain A,Malaga,Levante,a,n,2.37,3.1,3.2,a,d,h,1.73,2.0,n,y,0.297,0.307,0.3974,0.4638,0.5362
19386,2015,Spain A,Atl. Madrid,Rayo Vallecano,a,n,1.5,4.2,6.8,a,d,h,1.69,2.1,n,y,0.14,0.2272,0.6306,0.4459,0.5541
19387,2015,Spain A,Real Sociedad,Real Madrid,h,y,1.17,8.0,14.5,h,d,a,1.75,2.0,y,n,0.8155,0.1191,0.0651,0.5362,0.4638
19388,2015,Spain A,Espanyol,Sevilla,h,n,1.44,4.7,7.0,h,d,a,1.8,1.95,y,n,0.6627,0.2028,0.1354,0.523,0.47700000000000004
19389,2015,Spain A,Levante,Ath Bilbao,h,n,1.4,4.6,8.75,h,d,a,1.65,2.15,n,y,0.6865,0.2054,0.1086,0.4342,0.5658
19390,2015,Spain A,Celta Vigo,Granada CF,a,n,2.7,2.7,3.2,a,h,d,1.82,1.9,y,n,0.3514,0.2947,0.3531,0.5081,0.4919
19391,2015,Spain A,Atl. Madrid,Malaga,h,n,1.72,3.45,5.5,a,d,h,1.55,2.35,n,y,0.1703,0.2764,0.5529999999999999,0.402,0.598
19392,2015,Spain A,Rayo Vallecano,Real Madrid,h,y,1.08,12.0,22.98,h,d,a,1.79,1.955,y,n,0.8775,0.0792,0.0422,0.5267,0.4733
19393,2015,Spain A,Villarreal,Real Sociedad,a,n,2.38,3.1,3.2,h,a,d,1.81,1.91,n,y,0.4012,0.2946,0.3028,0.4893,0.5107
19394,2015,Spain A,Sevilla,Betis,d,n,1.95,3.6,3.75,a,d,h,1.6,2.25,y,n,0.254,0.2615,0.4834,0.5844,0.4156
19395,2015,Spain A,Eibar,Dep. La Coruna,h,n,2.0,3.3,4.0,h,d,a,1.74,2.0,n,y,0.4748,0.2878,0.2374,0.4636,0.5364
19396,2015,Spain A,Las Palmas,Espanyol,h,n,2.02,3.35,3.8,h,d,a,1.8,1.91,n,y,0.4674,0.2826,0.2493,0.4852,0.5148
19397,2015,Spain A,Getafe,Valencia,d,y,1.73,3.6,5.2,h,d,a,1.76,1.95,n,y,0.5461,0.2637,0.1829,0.4737,0.5263
19398,2015,Spain A,Ath Bilbao,Atl. Madrid,h,y,1.57,3.79,6.5,h,d,a,1.59,2.25,n,y,0.6043,0.252,0.14400000000000002,0.4103,0.5897
19399,2015,Spain A,Valencia,Eibar,d,y,2.5,2.905,3.2,h,a,d,1.83,1.91,n,y,0.3795,0.2964,0.3233,0.4865,0.5135
19400,2015,Spain A,Malaga,Rayo Vallecano,a,y,2.35,3.1,3.3,h,a,d,1.8,1.91,y,n,0.4017,0.2885,0.3085,0.5148,0.4852
19401,2015,Spain A,Real Madrid,Villarreal,h,n,1.68,4.05,4.75,a,d,h,1.57,2.3,y,n,0.1987,0.2332,0.5682,0.5943,0.4057
19402,2015,Spain A,Dep. La Coruna,Barcelona,d,y,1.09,11.0,26.0,h,d,a,1.65,2.2,n,y,0.8784,0.0854,0.0366,0.4286,0.5714
19403,2015,Spain A,Espanyol,Celta Vigo,h,n,1.55,4.2,5.85,h,d,a,1.75,2.0,y,n,0.6122,0.2252,0.1617,0.527,0.473
19404,2015,Spain A,Betis,Las Palmas,h,n,2.2,3.3,3.4,h,a,d,1.8,1.91,y,n,0.4322,0.2824,0.2857,0.5159,0.4841
19405,2015,Spain A,Granada CF,Levante,a,y,2.1,3.2,3.8,h,d,a,1.7,2.05,n,y,0.4469,0.3001,0.2528,0.4533,0.5467
19406,2015,Spain A,Gijon,Sevilla,h,n,1.36,5.195,8.335,h,d,a,1.73,2.0,y,n,0.6971,0.1831,0.1147,0.5376,0.4624
19407,2015,Spain A,Real Sociedad,Getafe,d,y,2.6,2.85,3.2,a,h,d,1.8,1.91,n,y,0.3319,0.3027,0.3634,0.4865,0.5135
19408,2015,Spain A,Levante,Espanyol,d,y,2.0,3.3,4.0,h,d,a,1.73,2.01,n,y,0.4757,0.2876,0.2356,0.4605,0.5395
19409,2015,Spain A,Malaga,Ath Bilbao,d,n,1.5,4.2,6.65,h,d,a,1.75,2.0,n,y,0.6294,0.2273,0.1423,0.4658,0.5342
19410,2015,Spain A,Las Palmas,Gijon,h,y,2.25,3.25,3.3,h,d,a,1.85,1.85,y,n,0.4193,0.2913,0.289,0.5,0.5
19411,2015,Spain A,Eibar,Real Sociedad,h,y,1.95,3.4,4.05,h,d,a,1.8,1.95,n,y,0.4848,0.282,0.2335,0.48,0.52
19412,2015,Spain A,Rayo Vallecano,Villarreal,h,y,1.455,4.33,7.0,h,d,a,1.81,1.9,y,n,0.6489,0.2173,0.1338,0.5095,0.4905
19413,2015,Spain A,Celta Vigo,Betis,d,y,2.045,3.53,3.6,a,h,d,1.6,2.25,y,n,0.2668,0.2622,0.4703,0.5789,0.4211
19414,2015,Spain A,Sevilla,Dep. La Coruna,d,y,2.45,2.77,3.4,a,h,d,1.65,2.15,y,n,0.3421,0.2751,0.3829,0.5733,0.4267
19415,2015,Spain A,Atl. Madrid,Granada CF,a,n,1.52,3.8,7.4,a,d,h,1.53,2.4,n,y,0.1289,0.2467,0.626,0.3846,0.6154
19416,2015,Spain A,Getafe,Real Madrid,h,y,1.1,10.0,22.0,h,d,a,1.7,2.05,n,y,0.8616,0.0949,0.042,0.4562,0.5438
19417,2015,Spain A,Barcelona,Valencia,d,y,1.23,6.5,11.5,a,d,h,1.73,2.05,y,n,0.0823,0.14800000000000002,0.7701,0.5438,0.4562
19418,2015,Spain A,Real Madrid,Eibar,a,n,1.44,4.75,7.0,a,d,h,1.65,2.2,y,n,0.1372,0.1988,0.6625,0.5714,0.4286
19419,2015,Spain A,Villarreal,Getafe,h,n,2.45,3.0,3.2,a,h,d,1.8,1.95,n,y,0.3141,0.2972,0.3893,0.48,0.52
19420,2015,Spain A,Ath Bilbao,Rayo Vallecano,a,n,2.2,3.25,3.4,a,h,d,1.73,2.05,y,n,0.2916,0.2756,0.434,0.5395,0.4605
19421,2015,Spain A,Valencia,Sevilla,h,n,1.69,4.0,4.75,h,d,a,1.57,2.3,y,n,0.5649,0.2329,0.2025,0.5913,0.4087
19422,2015,Spain A,Espanyol,Atl. Madrid,h,n,1.3,5.2,11.0,h,d,a,1.5,2.45,n,y,0.7323,0.185,0.0851,0.3846,0.6154
19423,2015,Spain A,Real Sociedad,Barcelona,h,n,1.07,13.0,28.5,h,d,a,1.62,2.2,n,y,0.8888,0.0745,0.0339,0.426,0.574
19424,2015,Spain A,Gijon,Celta Vigo,h,y,1.4,4.9,7.5,h,d,a,1.73,2.0,y,n,0.6792,0.1946,0.1273,0.5376,0.4624
19425,2015,Spain A,Dep. La Coruna,Las Palmas,a,n,2.34,3.2,3.2,h,a,d,1.75,1.95,n,y,0.4064,0.2949,0.2949,0.473,0.527
19426,2015,Spain A,Granada CF,Malaga,d,y,1.75,3.5,5.25,h,d,a,1.67,2.1,n,y,0.5451,0.2732,0.1832,0.44299999999999995,0.557
19427,2015,Spain A,Betis,Levante,a,n,2.05,3.35,3.8,h,d,a,1.8,1.91,n,y,0.4669,0.2832,0.2493,0.4865,0.5135
19428,2015,Spain A,Rayo Vallecano,Getafe,d,y,2.3,3.1,3.4,h,a,d,1.73,2.0,y,n,0.4141,0.2796,0.3052,0.5342,0.4658
19429,2015,Spain A,Atl. Madrid,Betis,a,n,1.6,3.8,6.0,a,d,h,1.66,2.1,n,y,0.1571,0.2514,0.5914,0.4427,0.5573
19430,2015,Spain A,Levante,Gijon,a,n,2.185,3.25,3.485,h,d,a,1.8,1.95,n,y,0.4377,0.292,0.2718,0.4838,0.5162
19431,2015,Spain A,Ath Bilbao,Granada CF,h,n,1.91,3.4,4.2,a,d,h,1.75,1.95,n,y,0.22399999999999998,0.2793,0.4964,0.473,0.527
19432,2015,Spain A,Eibar,Villarreal,d,y,1.55,4.0,6.5,h,d,a,1.65,2.1,n,y,0.6179,0.2388,0.1443,0.4347,0.5653
19433,2015,Spain A,Celta Vigo,Dep. La Coruna,h,n,2.2,3.235,3.425,a,h,d,1.62,2.2,y,n,0.2945,0.2761,0.4301,0.5733,0.4267
19434,2015,Spain A,Malaga,Espanyol,h,n,2.35,3.1,3.3,h,d,a,1.75,2.0,n,y,0.4087,0.3038,0.2883,0.469,0.531
19435,2015,Spain A,Barcelona,Real Madrid,a,n,2.5,2.8,3.6,h,a,d,1.43,2.7,y,n,0.3909,0.2673,0.3424,0.6552,0.3448
19436,2015,Spain A,Sevilla,Real Sociedad,h,n,2.62,2.65,3.4,h,a,d,1.61,2.2,y,n,0.3609,0.2798,0.3573,0.5759,0.4241
19437,2015,Spain A,Las Palmas,Valencia,d,y,1.5,4.2,6.75,h,d,a,1.85,1.9,n,y,0.6334,0.2249,0.1398,0.4933,0.5067
19438,2015,Spain A,Espanyol,Ath Bilbao,h,y,1.46,4.4,7.0,h,d,a,1.8,1.95,n,y,0.649,0.2155,0.1348,0.4824,0.5176
19439,2015,Spain A,Gijon,Atl. Madrid,h,n,1.22,6.0,15.0,h,d,a,1.44,2.63,n,y,0.7814,0.1592,0.0629,0.3547,0.6453
19440,2015,Spain A,Villarreal,Barcelona,h,n,1.3,5.5,10.0,h,d,a,1.85,1.9,n,y,0.7326,0.1712,0.096,0.4933,0.5067
19441,2015,Spain A,Real Madrid,Sevilla,h,y,2.0,3.4,3.85,a,h,d,1.37,2.9,y,n,0.2824,0.2459,0.4701,0.6792,0.3208
19442,2015,Spain A,Valencia,Celta Vigo,a,y,1.795,3.75,4.5,h,d,a,1.67,2.1,y,n,0.5337,0.2516,0.21100000000000002,0.557,0.44299999999999995
19443,2015,Spain A,Getafe,Eibar,h,y,2.15,3.2,3.7,h,d,a,1.69,2.07,n,y,0.4427,0.2969,0.2571,0.4459,0.5541
19444,2015,Spain A,Dep. La Coruna,Levante,d,y,2.65,2.84,3.1,h,a,d,1.75,2.0,n,y,0.3555,0.3066,0.3367,0.4667,0.5333
19445,2015,Spain A,Betis,Malaga,a,n,1.79,3.6,4.75,h,d,a,1.83,1.9,n,y,0.537,0.2605,0.2009,0.4932,0.5068
19446,2015,Spain A,Granada CF,Rayo Vallecano,h,y,1.86,3.6,4.2,h,d,a,1.75,2.0,y,n,0.5106,0.2633,0.2262,0.527,0.473
19447,2015,Spain A,Real Sociedad,Las Palmas,h,n,2.7,2.75,3.11,h,a,d,1.8,1.95,n,y,0.3544,0.3034,0.3452,0.4778,0.5222
19448,2015,Spain A,Ath Bilbao,Betis,a,y,2.2,3.3,3.35,a,d,h,1.8,1.95,y,n,0.2829,0.2848,0.4323,0.5263,0.4737
19449,2015,Spain A,Rayo Vallecano,Eibar,h,n,2.345,3.1,3.3,h,a,d,1.83,1.9,y,n,0.4066,0.2862,0.3048,0.5067,0.4933
19450,2015,Spain A,Granada CF,Espanyol,d,y,2.1,3.3,3.62,h,d,a,1.8,1.95,n,y,0.4497,0.2898,0.2599,0.4795,0.5205
19451,2015,Spain A,Malaga,Gijon,h,n,2.65,2.75,3.2,h,a,d,1.84,1.86,n,y,0.3587,0.2949,0.3436,0.4933,0.5067
19452,2015,Spain A,Barcelona,Getafe,a,n,1.33,5.3,9.0,a,d,h,1.85,1.91,y,n,0.1045,0.1803,0.7194,0.5068,0.4932
19453,2015,Spain A,Las Palmas,Real Madrid,h,y,1.1,10.0,22.0,h,d,a,1.85,1.9,n,y,0.8637,0.0944,0.0437,0.4947,0.5053
19454,2015,Spain A,Celta Vigo,Real Sociedad,a,y,2.545,2.85,3.25,h,a,d,1.73,2.0,y,n,0.3744,0.2913,0.3345,0.5395,0.4605
19455,2015,Spain A,Levante,Valencia,h,n,1.5,4.1,7.0,h,d,a,1.7,2.05,n,y,0.6332,0.2309,0.1353,0.4474,0.5526
19456,2015,Spain A,Sevilla,Villarreal,h,y,2.1,3.49,3.5,h,d,a,1.72,2.05,y,n,0.4538,0.2727,0.2718,0.5467,0.4533
19457,2015,Spain A,Atl. Madrid,Dep. La Coruna,d,y,1.72,3.5,5.5,a,d,h,1.61,2.2,n,y,0.1722,0.2706,0.5559,0.4201,0.5799
19458,2015,Spain A,Gijon,Ath Bilbao,h,n,1.47,4.33,7.335,h,d,a,1.77,2.0,n,y,0.6482,0.2204,0.1291,0.4737,0.5263
19459,2015,Spain A,Valencia,Atl. Madrid,h,y,1.59,3.8,6.1,h,d,a,1.67,2.1,n,y,0.599,0.2488,0.1557,0.44299999999999995,0.557
19460,2015,Spain A,Eibar,Barcelona,h,y,1.12,9.4,22.0,h,d,a,1.6,2.21,n,y,0.8524,0.1022,0.0431,0.4133,0.5867
19461,2015,Spain A,Villarreal,Las Palmas,d,n,2.15,3.3,3.59,a,d,h,1.83,1.9,n,y,0.2654,0.2867,0.4485,0.4933,0.5067
19462,2015,Spain A,Real Sociedad,Levante,a,n,2.75,2.75,3.05,h,a,d,1.7,2.1,n,y,0.34700000000000003,0.3133,0.341,0.4474,0.5526
19463,2015,Spain A,Real Madrid,Celta Vigo,a,y,2.08,3.4,3.7,a,h,d,1.44,2.65,y,n,0.2806,0.2562,0.4627,0.6511,0.3489
19464,2015,Spain A,Betis,Granada CF,d,y,2.38,3.1,3.25,h,a,d,1.83,1.905,y,n,0.3983,0.2911,0.3089,0.5121,0.4879
19465,2015,Spain A,Dep. La Coruna,Malaga,h,n,2.25,3.2,3.37,h,d,a,1.8,1.91,n,y,0.4208,0.2953,0.2824,0.4852,0.5148
